데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-04-02 14:11,ICW0W2100460,10,3,714,0,23.2,23,59,98
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-04-02 14:11,ICW0W2100455,11,4,871,4109,26.5,23,56,68
2024-04-02 14:11,ICW0W2001000,26,16,236,87,19.4,28,64,96
2024-04-02 14:11,ICW0W2000996,16,16,460,43,22.6,24,52,96
2024-04-02 14:11,ICW0W2000991,34,22,580,165,20.8,29,61,92
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-04-02 14:11,ICW0W2000987,18,11,896,318,23.9,25,60,91
2024-04-02 14:11,ICW0W2000983,1,1,190,798,19,34,60,86
2024-04-02 14:11,ICW0W2000978,23,14,393,112,18.3,24,49,95
2024-04-02 14:11,ICW0W2000977,10,6,1010,5596,22.7,30,63,72
2024-04-02 14:11,ICW0W2000974,3,2,1425,693,19.8,34,59,78
2024-04-02 14:11,ICW0W2000973,9,6,771,1708,21.7,28,53,77
2024-04-02 14:11,ICW0W2000972,16,10,1088,462,23.9,22,49,86
2024-04-02 14:11,ICW0W2000968,28,18,407,11,27.4,15,53,86
2024-04-02 14:11,ICW0W2000964,23,14,1054,1113,22.2,26,64,77
2024-04-02 14:11,ICW0W2000956,15,8,1451,3469,22.9,38,67,71
2024-04-02 14:11,ICW0W2000955,9,6,763,238,19,32,64,94
2024-04-02 14:11,ICW0W2000951,13,3,655,5616,25.1,28,58,66
2024-04-02 14:11,ICW0W2000944,6,4,935,174,22.9,33,72,95
2024-04-02 14:11,ICW0W2000933,33,10,701,180,23.1,25,51,93
2024-04-02 14:11,ICW0W2000926,4,1,532,3809,28.5,28,53,67
2024-04-02 14:11,ICW0W2000924,25,8,678,14,21.6,23,68,96
2024-04-02 14:11,ICW0W2000922,8,2,481,193,24.1,30,59,94
2024-04-02 14:11,V01T1623130,16,8,1057,172,23.3,28,41,89
2024-04-02 14:11,V01T1623129,1,1,632,138,25.6,21,35,95
2024-04-02 14:11,V01T1623123,48,21,613,126,22.3,22,34,91
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-04-02 13:17,V01T1623118,1,1,417,126,24.1,19,35,93
2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
2024-04-02 14:11,V01T1623116,45,20,2289,240,21.4,30,41,73
2024-04-02 13:20,V01T1623113,45,20,672,125,27.7,15,54,81
2024-04-02 14:11,V01T1623112,39,18,751,141,28.3,16,56,81
2024-04-02 14:11,V01T1623109,45,20,2392,161,13.9,36,39,68
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-04-02 14:11,V01T1623105,37,17,609,129,22.1,19,31,89
2024-04-02 14:11,V01T1623102,1,1,927,343,26.3,15,41,88
2024-04-02 14:11,V01T1623100,34,16,394,125,24,17,30,91
2024-04-02 14:11,ICW0W2000512,22,9,709,2662,26.5,23,58,70
2024-04-02 14:11,ICW0W2000507,5,3,956,311,26.1,26,52,90
2024-04-02 14:11,ICW0W2000505,13,5,489,80,25.1,22,56,95
2024-04-02 14:11,ICW0W2000503,14,5,550,90,24.1,24,47,94
2024-04-02 14:11,ICW0W2000501,14,5,513,58,21.5,24,63,97
2024-04-02 14:11,ICW0W2000500,7,3,2500,2235,26.1,26,62,65
2024-04-02 14:11,ICW0W2000459,23,7,1039,85,21.1,27,65,90
2024-04-02 14:11,ICW0W2000455,10,3,250,123,20.3,33,65,99
2024-04-02 14:09,ICW0W2000447,4,1,834,429,21.7,31,61,90
2024-04-02 14:11,ICW0W2000398,39,14,559,99,22,22,57,93
2024-03-31 18:00,ICW0W2000388,4,1,418,150,18.2,34,47,99
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-04-02 14:11,ICW0W2000380,39,14,361,31,19.3,25,57,95
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-04-02 14:11,ICW0W2000287,14,4,849,741,22.2,26,50,83
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-04-02 14:11,ICW0W2000275,14,4,962,260,21,35,49,97
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-04-02 14:11,ICW0W2000262,33,9,496,25,19.5,27,55,96
2024-04-02 14:11,ICW0W2000248,32,10,1134,35,23.5,20,64,88
2024-04-02 14:10,ICW0W2100481,23,9,647,483,23.1,26,65,88
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-04-02 14:10,ICW0W2100579,8,2,0,242,28.4,14,74,89
2024-04-02 14:12,ICW0W2100562,25,12,649,1153,26,16,59,70
2024-04-02 14:10,ICW0W2100560,12,4,581,6000,25,19,55,62
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-04-02 16:48,ICW0W2100488,37,14,510,144,23.9,20,70,93
2024-04-02 16:48,ICW0W2100506,45,17,49,17,23.9,25,62,96
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-04-02 16:48,ICW0W2100579,30,11,0,1206,28.4,17,65,69
2024-04-02 16:50,ICW0W2100562,33,17,766,8831,27,22,74,55
2024-04-02 16:48,ICW0W2100560,27,10,517,6000,25.1,20,57,63
2024-04-02 16:48,ICW0W2100549,58,22,471,25,22.1,25,70,93
2024-04-02 16:48,ICW0W2100509,33,12,238,6000,23.9,25,63,67
2024-04-02 16:48,ICW0W2100499,36,13,445,629,22.8,28,64,84
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-04-02 16:48,ICW0W2100497,226,94,732,111,25.8,23,56,62
2024-04-02 16:52,ICW0W2100491,29,16,656,23958,25.1,22,65,53
2024-04-02 16:48,ICW0W2100485,39,14,862,1,24.2,31,79,90
2024-04-02 16:48,ICW0W2100481,34,13,1236,6000,23.4,34,60,65
2024-04-02 16:48,ICW0W2100479,36,13,520,48,25.3,24,80,91
2024-04-02 16:48,ICW0W2100489,18,7,95,9,24.2,25,65,97
2024-04-02 16:48,ICW0W2100467,35,13,,6000,24.1,23,85,56
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-04-02 16:48,ICW0W2100462,37,14,338,422,25.6,21,57,86
2024-04-02 16:48,ICW0W2100460,48,17,361,0,21.7,27,77,95
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-04-02 16:48,ICW0W2100455,33,11,698,6000,25.1,25,72,62
2024-04-02 16:48,ICW0W2000512,43,16,629,632,26.9,27,61,80
2024-04-02 16:48,ICW0W2001000,36,23,202,131,19.7,29,54,94
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-04-02 16:48,ICW0W2000951,33,8,837,5991,25.4,32,64,62
2024-04-02 16:48,ICW0W2000956,22,12,1216,6000,22.4,39,53,70
2024-04-02 16:48,ICW0W2000996,44,42,422,206,22.7,25,54,86
2024-04-02 16:48,ICW0W2000991,33,20,498,81,21.1,30,63,93
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-04-02 16:48,ICW0W2000983,12,7,82,105,19.2,33,80,99
2024-04-02 16:48,ICW0W2000955,42,28,703,103,19.3,32,69,91
2024-04-02 16:48,ICW0W2000987,25,15,779,663,24.2,26,59,80
2024-04-02 16:48,ICW0W2000978,39,25,439,95,18.6,26,44,93
2024-04-02 16:48,ICW0W2000922,34,11,359,88,24.3,29,63,92
2024-04-02 16:48,ICW0W2000926,7,2,46,6000,28.3,25,53,64
2024-04-02 16:48,ICW0W2000977,30,19,747,550,24,28,65,84
2024-04-02 16:48,ICW0W2000933,43,14,702,77,24,28,66,93
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-04-02 16:48,ICW0W2000973,11,8,561,5935,22.6,29,52,68
2024-04-02 16:48,ICW0W2000972,34,21,755,1345,23.8,23,60,74
2024-04-02 16:48,ICW0W2000968,34,21,476,107,28,20,76,86
2024-04-02 16:44,ICW0W2000944,9,6,771,6000,23,32,75,67
2024-04-02 16:48,ICW0W2000964,41,27,736,220,21.9,28,60,89
2024-04-02 16:48,ICW0W2000924,46,14,495,5,22.8,28,58,95
2024-04-02 16:48,ICW0W2000505,27,10,701,112,21.2,32,69,94
2024-04-02 16:48,V01T1623100,53,23,333,234,23.3,24,30,91
2024-04-02 16:48,V01T1623130,20,10,1352,317,21.7,31,45,81
2024-04-02 16:48,V01T1623129,40,18,717,180,26.4,22,41,88
2024-04-02 16:48,V01T1623123,10,5,1268,324,23.7,26,42,84
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-04-02 16:47,V01T1623118,34,16,495,1069,26.2,18,40,70
2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
2024-04-02 16:48,V01T1623116,56,24,2500,718,23.7,27,38,69
2024-04-02 16:48,V01T1623113,51,22,677,364,28.8,16,52,78
2024-04-02 16:48,V01T1623112,46,20,549,234,28.2,20,40,83
2024-04-02 15:05,V01T1623109,35,16,2362,140,14,36,42,72
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-04-02 16:48,V01T1623105,32,15,690,294,22.9,20,31,90
2024-04-02 16:48,V01T1623102,1,1,1359,576,26.7,21,37,78
2024-04-02 16:48,ICW0W2000503,3,0,1272,592,25.4,32,66,80
2024-04-02 16:48,ICW0W2000455,37,13,132,53,20.8,33,67,96
2024-04-02 16:48,ICW0W2000447,16,4,2661,1438,23.5,44,68,75
2024-04-02 16:48,ICW0W2000459,42,15,1082,102,21.6,32,62,87
2024-04-02 16:48,ICW0W2000507,8,4,1013,594,23.7,29,54,86
2024-04-02 16:48,ICW0W2000501,20,7,725,49,22.8,29,76,96
2024-04-02 16:48,ICW0W2000500,7,4,2500,194,25.8,29,61,74
2024-04-02 16:48,ICW0W2000380,42,15,493,76,21.5,35,69,98
2024-04-02 16:48,ICW0W2000275,37,13,514,83,21.6,33,49,94
2024-03-31 18:00,ICW0W2000388,4,1,418,150,18.2,34,47,99
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-04-02 16:48,ICW0W2000287,17,5,1270,200,22.8,30,49,85
2024-04-02 16:48,ICW0W2000398,47,17,356,23,22.1,30,66,95
2024-04-02 16:48,ICW0W2000974,22,14,944,896,20.4,31,64,78
2024-04-02 16:48,ICW0W2000248,39,12,1474,45,24.6,26,63,76
2024-04-02 16:48,ICW0W2000262,50,16,447,21,19.6,31,58,94
2024-04-02 16:47,ICW0W2100488,38,14,505,143,23.9,20,69,93
2024-04-02 16:47,ICW0W2100506,44,16,69,18,23.9,25,61,96
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-04-02 16:47,ICW0W2100579,33,12,0,1284,28.3,17,64,68
2024-04-02 16:49,ICW0W2100562,34,17,781,9558,27,23,76,53
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-04-03 9:00,ICW0W2100481,19,7,576,4227,22.3,33,65,71
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-04-03 9:00,ICW0W2100579,20,7,0,142,24.8,23,60,95
2024-04-03 9:02,ICW0W2100562,19,9,665,1670,24,31,73,76
2024-04-03 9:00,ICW0W2100560,3,1,992,6000,24.3,31,66,64
2024-04-03 9:00,ICW0W2100549,7,2,426,58,20.7,31,63,99
2024-04-03 9:00,ICW0W2100509,18,6,28,5506,22.2,29,62,71
2024-04-03 9:00,ICW0W2100506,0,0,58,14,17.9,35,61,100
2024-04-03 9:00,ICW0W2100499,7,2,766,991,22.7,34,77,79
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-04-03 9:00,ICW0W2100497,148,62,569,36,22.5,28,74,73
2024-04-03 9:04,ICW0W2100491,15,8,661,208,22.5,26,69,94
2024-04-03 9:00,ICW0W2100489,13,5,89,2,22.3,27,76,100
2024-04-03 9:00,ICW0W2100488,29,10,378,24,22.7,26,72,97
2024-04-03 9:00,ICW0W2100485,18,6,604,0,22.7,34,73,97
2024-04-03 9:00,ICW0W2100479,20,6,514,16,22.9,28,70,97
2024-04-03 9:00,ICW0W2100467,7,2,,6000,23.6,28,82,63
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-04-03 9:00,ICW0W2100462,13,4,241,196,23.4,31,58,98
2024-04-03 9:00,ICW0W2100460,14,5,507,0,22.6,30,75,98
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-04-03 9:00,ICW0W2100455,20,6,851,6000,24.1,35,67,67
2024-04-03 9:00,ICW0W2001000,13,8,54,64,17.3,35,55,100
2024-04-03 9:00,ICW0W2000996,14,12,609,82,21.4,35,64,100
2024-04-03 9:00,ICW0W2000991,12,8,644,145,20.4,33,67,95
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-04-03 9:00,ICW0W2000987,8,5,530,531,23.4,29,60,89
2024-04-03 9:00,ICW0W2000983,18,12,161,69,16.8,35,79,99
2024-04-03 9:00,ICW0W2000978,15,10,509,406,23.1,29,54,90
2024-04-03 9:00,ICW0W2000977,17,9,833,1360,23.5,34,72,76
2024-04-03 9:00,ICW0W2000974,17,9,937,169,18.8,37,74,97
2024-04-03 9:00,ICW0W2000973,2,1,459,1088,20.7,34,63,80
2024-04-03 9:00,ICW0W2000972,22,13,537,42,20.9,28,57,96
2024-04-03 9:00,ICW0W2000968,9,6,738,248,28.5,24,72,87
2024-04-03 9:00,ICW0W2000964,38,21,532,59,19.7,33,74,93
2024-04-03 9:00,ICW0W2000956,17,10,619,998,19.7,40,53,85
2024-04-03 9:00,ICW0W2000955,22,13,518,32,18.4,32,64,96
2024-04-03 9:00,ICW0W2000951,26,7,334,124,23.2,32,61,96
2024-04-03 9:00,ICW0W2000944,16,10,325,130,18.8,33,61,97
2024-04-03 9:00,ICW0W2000933,22,7,607,229,22.6,31,65,94
2024-04-03 9:00,ICW0W2000926,12,4,13,109,27.5,26,53,93
2024-04-03 9:00,ICW0W2000924,17,5,508,41,21.2,32,60,97
2024-04-03 9:00,ICW0W2000922,5,1,382,74,22.7,35,67,100
2024-04-03 9:00,V01T1623130,10,5,670,125,18.8,33,30,96
2024-04-03 9:00,V01T1623129,39,18,671,125,23.6,28,32,92
2024-04-03 9:00,V01T1623123,25,12,557,125,22.9,26,30,94
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-04-03 8:59,V01T1623118,1,1,450,135,23.6,30,30,99
2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
2024-04-03 9:00,V01T1623116,43,19,2500,125,20.6,35,35,78
2024-04-03 9:00,V01T1623113,15,7,482,141,25.9,25,33,93
2024-04-03 9:00,V01T1623112,39,18,1398,340,29,43,46,77
2024-04-03 9:00,V01T1623109,14,7,2362,125,14,44,39,77
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-04-03 9:00,V01T1623105,1,1,479,125,21.4,30,30,99
2024-04-03 9:00,V01T1623102,1,1,609,125,23.6,24,30,98
2024-04-03 9:00,V01T1623100,35,16,398,170,21.9,34,30,93
2024-04-03 9:00,ICW0W2000512,28,10,657,15,24.2,31,72,92
2024-04-03 9:00,ICW0W2000507,2,1,785,7,20.5,32,47,99
2024-04-03 9:00,ICW0W2000505,6,2,475,349,23.7,31,55,95
2024-04-03 9:00,ICW0W2000503,1,0,598,1402,19.9,37,47,83
2024-04-03 9:00,ICW0W2000501,12,5,429,488,20.4,32,47,90
2024-04-03 9:00,ICW0W2000500,10,6,2500,1,21.2,38,62,83
2024-04-03 9:00,ICW0W2000459,16,5,599,137,19.7,35,63,100
2024-04-03 9:00,ICW0W2000455,15,5,224,178,20.8,46,65,100
2024-04-03 9:00,ICW0W2000447,6,2,361,84,19.5,36,48,100
2024-04-03 9:00,ICW0W2000398,29,9,396,16,19.8,33,60,97
2024-03-31 18:00,ICW0W2000388,4,1,418,150,18.2,34,47,99
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-04-03 9:00,ICW0W2000380,7,2,497,632,18.3,39,43,91
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-04-03 9:00,ICW0W2000287,12,3,435,1102,19.6,32,50,79
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-04-03 9:00,ICW0W2000275,3,1,488,265,20,38,50,100
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-04-03 9:00,ICW0W2000262,29,10,535,47,17,37,56,96
2024-04-03 9:00,ICW0W2000248,8,2,1468,282,21.4,30,64,80
2024-04-03 8:59,ICW0W2100481,18,7,574,4511,22.3,33,67,70
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-04-03 8:59,ICW0W2100579,20,7,0,129,24.8,23,67,96
2024-04-03 9:01,ICW0W2100562,19,9,668,1802,24,31,83,76
2024-04-03 8:59,ICW0W2100560,2,0,976,6000,24.2,31,63,65
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-04-03 11:01,ICW0W2100481,14,5,1055,1450,22.8,43,69,85
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-04-03 11:01,ICW0W2100579,14,5,0,142,25.2,29,56,96
2024-04-03 11:03,ICW0W2100562,12,6,605,789,24,35,59,87
2024-04-03 11:01,ICW0W2100560,10,2,1484,6000,24.9,33,70,61
2024-04-03 11:01,ICW0W2100549,18,6,639,117,20.9,38,78,100
2024-04-03 11:01,ICW0W2100509,14,5,236,6000,24.1,33,74,66
2024-04-03 11:01,ICW0W2100506,0,0,81,14,18.2,43,62,100
2024-04-03 11:01,ICW0W2100499,14,5,1128,872,23.3,42,85,87
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-04-03 11:01,ICW0W2100497,5000,2100,1046,306,23.6,36,70,38
2024-04-03 11:05,ICW0W2100491,17,9,1059,1047,24.7,38,81,79
2024-04-03 11:01,ICW0W2100489,8,2,406,13,23.7,35,67,100
2024-04-03 11:01,ICW0W2100488,18,6,430,37,22.6,37,72,100
2024-04-03 11:01,ICW0W2100485,21,6,940,0,23.5,44,81,100
2024-04-03 11:02,ICW0W2100479,22,8,536,52,24.1,36,71,97
2024-04-03 11:01,ICW0W2100467,8,2,,6000,24.4,39,85,64
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-04-03 11:01,ICW0W2100462,70,23,541,6000,25,39,61,64
2024-04-03 11:01,ICW0W2100460,20,6,751,0,23.5,40,81,100
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-04-03 11:01,ICW0W2100455,8,2,928,3510,24.7,46,75,77
2024-04-03 11:01,ICW0W2001000,98,33,78,119,17.7,38,60,87
2024-04-03 11:01,ICW0W2000996,14,11,1299,552,23,37,54,85
2024-04-03 11:01,ICW0W2000991,20,12,819,158,20.8,42,61,100
2024-02-20 14:27,ICW0W2000990,3,2,1052,6645,21,34,63,71
2024-04-03 11:01,ICW0W2000987,13,7,709,88,23.9,32,60,96
2024-04-03 11:01,ICW0W2000983,2,1,37,109,17.5,46,62,100
2024-04-03 11:01,ICW0W2000978,9,6,547,286,23.5,30,54,95
2024-04-03 11:01,ICW0W2000977,8,5,785,558,22.8,40,65,94
2024-04-03 11:01,ICW0W2000974,17,10,541,27,19.1,44,72,100
2024-04-03 11:01,ICW0W2000973,17,11,765,6000,20.9,43,75,73
2024-04-03 11:01,ICW0W2000972,15,8,961,466,22.9,37,75,91
2024-04-03 11:01,ICW0W2000968,6,4,713,230,28.6,27,72,88
2024-04-03 11:01,ICW0W2000964,16,10,627,99,20.6,41,78,100
2024-04-03 11:01,ICW0W2000956,37,19,1179,1490,20.2,43,62,80
2024-04-03 11:01,ICW0W2000955,16,10,594,126,19.2,39,66,99
2024-04-03 11:01,ICW0W2000951,25,7,372,65,24.7,40,66,100
2024-04-03 11:01,ICW0W2000944,19,11,505,50,20.6,38,72,100
2024-04-03 11:01,ICW0W2000933,15,4,484,28,21.9,43,68,100
2024-04-03 11:01,ICW0W2000926,9,3,14,87,27.9,32,59,94
2024-04-03 11:01,ICW0W2000924,118,40,830,1417,22.2,41,79,74
2024-04-03 11:01,ICW0W2000922,7,2,435,98,23.8,40,66,100
2024-04-03 11:01,V01T1623130,31,14,458,147,23.8,37,39,98
2024-04-03 10:49,V01T1623129,27,13,818,133,24.4,36,51,94
2024-04-03 11:01,V01T1623123,17,8,541,125,22.4,27,30,96
2024-03-13 15:23,V01T1623121,55,24,426,132,18,22,43,92
2024-04-03 11:00,V01T1623118,29,13,426,128,23.3,39,43,99
2024-03-29 8:06,V01T1623117,177,49,522,133,19.8,26,46,74
2024-04-03 11:01,V01T1623116,43,19,2500,172,21.5,36,36,77
2024-04-03 11:01,V01T1623113,14,7,480,134,25.7,28,31,94
2024-04-03 11:01,V01T1623112,37,17,823,136,28.9,35,37,88
2024-04-03 11:01,V01T1623109,24,11,2429,125,14.2,48,41,76
2024-03-14 8:08,V01T1623108,39,18,623,125,20.3,26,33,92
2024-04-03 11:01,V01T1623105,13,6,449,125,21.2,33,30,97
2024-04-03 11:01,V01T1623102,4,2,834,135,24.4,29,34,93
2024-04-03 9:30,V01T1623100,110,39,1799,859,24.5,58,46,69
2024-04-03 11:01,ICW0W2000512,14,5,605,120,25.6,37,63,97
2024-04-03 11:01,ICW0W2000507,7,3,1004,18,24.7,30,54,90
2024-04-03 11:01,ICW0W2000505,5,2,548,145,24.8,34,57,95
2024-04-03 11:01,ICW0W2000503,16,5,407,23,19.6,49,58,100
2024-04-03 11:01,ICW0W2000501,4,1,416,35,21,40,68,100
2024-04-03 11:01,ICW0W2000500,5,3,2500,45,22.5,42,60,86
2024-04-03 11:01,ICW0W2000459,17,5,797,69,20.5,42,59,100
2024-04-03 11:01,ICW0W2000455,9,3,232,6000,21,49,70,77
2024-04-03 11:01,ICW0W2000447,1,0,624,107,19.8,39,48,100
2024-04-03 11:01,ICW0W2000398,23,7,418,18,20.1,46,66,100
2024-03-31 18:00,ICW0W2000388,4,1,418,150,18.2,34,47,99
2024-03-21 16:09,ICW0W2000382,16,5,500,0,23.3,20,63,98
2024-01-15 14:01,ICW0W2000381,8,2,2500,123,26,15,53,72
2024-04-03 11:01,ICW0W2000380,21,6,683,625,18.8,53,62,92
2024-03-13 8:57,ICW0W2000373,68,18,521,107,15.3,34,69,84
2024-04-03 11:01,ICW0W2000287,4,1,699,153,23.6,32,53,97
2023-12-01 13:35,ICW0W2000285,23,4,921,1027,14.7,22,61,70
2024-04-03 11:01,ICW0W2000275,9,2,504,271,20.4,38,49,100
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-04-03 11:01,ICW0W2000262,30,9,705,40,17.6,42,56,99
2024-04-03 11:01,ICW0W2000248,9,2,1669,195,22.2,33,65,79
2024-04-03 11:00,ICW0W2100481,12,4,1037,1456,22.9,43,69,86
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-04-03 11:00,ICW0W2100579,14,5,0,145,25.2,29,55,96
2024-04-03 11:02,ICW0W2100562,12,6,613,902,24,35,59,85
2024-04-03 11:00,ICW0W2100560,10,2,1492,6000,24.9,33,79,61
데이터 시간,시리얼번호,미세먼지(/),초미세먼지(/),이산화탄소(ppm),휘발성유기화합물(ppb),온도(C),습도(%),소음(dB),통합실내지수
2024-04-03 14:04,ICW0W2100488,14,5,440,50,23.2,38,74,100
2024-04-03 14:04,ICW0W2100506,12,4,492,26,20.6,51,59,100
2024-03-14 9:08,ICW0W2100587,55,20,392,6000,24.8,23,69,62
2024-03-29 10:41,ICW0W2100582,89,21,682,148,21.2,33,80,86
2024-04-03 14:04,ICW0W2100579,7,2,0,228,26.1,32,57,96
2024-04-03 14:06,ICW0W2100562,8,4,596,496,24.3,36,58,90
2024-04-03 14:04,ICW0W2100560,9,3,511,6000,24.2,39,56,69
2024-04-03 14:04,ICW0W2100549,24,8,386,8,21.1,42,71,100
2024-04-03 14:04,ICW0W2100509,12,4,96,5716,23.7,39,61,75
2024-04-03 14:04,ICW0W2100499,5,2,1026,5976,23.3,44,65,79
2024-03-19 13:26,ICW0W2100498,36,13,1781,645,24.5,41,86,77
2024-04-03 14:04,ICW0W2100497,5000,2100,1349,66,25.6,40,54,34
2024-04-03 14:08,ICW0W2100491,10,6,749,865,25.3,38,69,82
2024-04-03 14:04,ICW0W2100485,10,3,853,0,24.2,45,63,100
2024-04-03 14:04,ICW0W2100481,12,5,755,299,23.4,46,59,100
2024-04-03 14:04,ICW0W2100479,6,2,1025,217,23.8,40,57,98
2024-04-03 14:04,ICW0W2100489,3,1,274,17,24.2,37,59,100
2024-04-03 14:04,ICW0W2100467,3,1,,6000,24.8,43,80,67
2024-02-17 23:27,ICW0W2100466,24,9,516,366,19.9,31,55,92
2024-03-18 14:19,ICW0W2100463,33,10,791,935,22.7,21,71,77
2024-04-03 14:04,ICW0W2100462,9,3,217,369,24.2,40,62,100
2024-04-03 14:04,ICW0W2100460,5,1,996,0,24,43,64,100
2024-02-27 19:25,ICW0W2100459,83,34,514,44,19.9,26,66,88
2024-02-28 10:22,ICW0W2100457,12,4,1423,123,18.1,35,67,86
2024-04-03 14:04,ICW0W2100455,9,3,622,889,24.6,49,60,86
2024-04-03 14:04,ICW0W2000512,17,6,534,548,25.3,42,60,92
2024-04-03 14:04,ICW0W2001000,10,6,231,195,20.8,35,65,100
2024-02-27 11:02,ICW0W2000263,15,3,430,42,20.9,24,65,99
2024-04-03 14:04,ICW0W2000951,17,5,317,99,25.1,42,53,100
2024-04-03 14:04,ICW0W2000956,12,7,1405,4778,21,45,54,73
2024-04-03 14:04,ICW0W2000996,9,8,1020,5056,23.3,39,52,77
2024-04-03 14:04,ICW0W2000991,13,8,699,93,21,46,64,100
